id,artist_name,album_name,releaseDate,duration_ms_x,explicit,is_local,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams
6asKJPlXOTx6BLyGnEAagB,Lil Yachty,Lil Boat 2,17599,160296,TRUE,FALSE,GET MONEY BROS.,50,0.143,0.857,0.386,0,1,0.0909,-6.768,1,0.251,119.93,4,0.188,1468404
6K2anECyrckidwf5wxS78Q,Lil Yachty,Lil Boat 2,17599,139845,TRUE,FALSE,NBAYOUNGBOAT,69,0.0515,0.769,0.807,0,11,0.111,-2.966,1,0.306,82.422,4,0.364,5938152
6M1qLtDxfOeBSbM5HnIo54,Lil Yachty,Lil Boat 2,17599,155130,TRUE,FALSE,OOPS,53,0.046,0.944,0.425,0,1,0.11,-7.146,1,0.326,129.999,4,0.124,1760142
6tarvNiKnEjYMj1VZhlDqR,Lil Yachty,Lil Boat 2,17599,153474,TRUE,FALSE,66,70,0.0455,0.667,0.723,0.000179,5,0.213,-4.31,0,0.27,148.057,4,0.251,18772802
6tvQzeCPwOytDlBYCIOY0n,Jax Jones,Breathe,17501,207629,FALSE,FALSE,Breathe,20,0.0234,0.722,0.744,0.000157,11,0.143,-5.52,0,0.0363,125.985,4,0.686,4862252
6xHI9KjUjYT0FPtGO8Mxa1,Luke Combs,This One's for You,17319,222533,FALSE,FALSE,Hurricane,78,0.0153,0.464,0.813,0,10,0.254,-6.185,1,0.0416,75.975,4,0.516,11535147
7u90MSvVyEjL0c8icaE7jl,Logic,Bobby Tarantino II,17599,217146,TRUE,FALSE,Contra,66,0.102,0.805,0.824,0,1,0.198,-5.844,1,0.0534,126.012,4,0.649,14489504
01TnVDiet1DFTsyWKUKovl,XXXTENTACION,?,17606,186267,FALSE,FALSE,NUMB,77,0.1,0.414,0.416,0.179,11,0.131,-8.024,0,0.0251,159.91,4,0.196,47813273
0JP9xo3adEtGSdUEISiszL,XXXTENTACION,?,17606,135090,TRUE,FALSE,Moonlight,88,0.556,0.921,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711,254162923
10Igtw8bSDyyFs7KIsKngZ,Lil Dicky,Freaky Friday (feat. Chris Brown),17605,216631,TRUE,FALSE,Freaky Friday (feat. Chris Brown),80,0.147,0.755,0.599,0,8,0.109,-5.042,1,0.224,133.123,4,0.755,102566799
14boA065HMHWvqyPPEeN4y,XXXTENTACION,?,17606,192229,FALSE,FALSE,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",71,0.118,0.767,0.561,0,2,0.0737,-7.418,0,0.0509,90.021,4,0.542,15164687
16x9bQHw8TBNaGDyULvwad,XXXTENTACION,?,17606,99658,FALSE,FALSE,before I close my eyes,71,0.976,0.356,0.143,1.89E-05,9,0.111,-15.148,1,0.0388,75.522,4,0.334,7959569
1Znlc3UZAbSodFaMBjdpsX,XXXTENTACION,?,17606,48422,TRUE,FALSE,love yourself (interlude),66,0.674,0.746,0.338,0.000375,11,0.529,-13.472,0,0.109,120.053,4,0.469,2508095
2aOPvzjpMwikBgngKcxsA9,XXXTENTACION,?,17606,117482,FALSE,FALSE,Introduction (instructions),59,0.868,0.678,0.481,0,10,0.431,-20.18,0,0.92,88.828,4,0.0684,1551082
2JfXj2TERIkHwJpnG9f8uX,The Chainsmokers,Sick Boy...Everybody Hates Me,17606,193893,FALSE,FALSE,Sick Boy,8,0.104,0.548,0.58,0,11,0.127,-7.524,0,0.121,180.066,4,0.462,1790482
2oe6dDthgthqUkfL3czpEd,XXXTENTACION,?,17606,109986,FALSE,FALSE,"ALONE, PART 3",70,0.883,0.61,0.258,0.0145,0,0.103,-12.758,1,0.0331,127.08,4,0.164,8949552
2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,?,17606,110886,TRUE,FALSE,Hope,80,0.661,0.592,0.457,0.000331,9,0.146,-6.081,0,0.0603,146.04,4,0.225,85544880
3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,?,17606,166605,TRUE,FALSE,SAD!,88,0.258,0.74,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,4,0.473,325893716
3pIigjAWkzwAonXpJ1fmSF,The Chainsmokers,Sick Boy...Everybody Hates Me,17606,224026,FALSE,FALSE,Everybody Hates Me,12,0.00836,0.471,0.755,0,11,0.368,-6.612,0,0.0455,154.801,4,0.512,10396971
45pufTUf5x1CWEyXJxGdA6,NAV,Freshman List,17606,186853,TRUE,FALSE,Freshman List,65,0.13,0.744,0.568,0,11,0.11,-8.08,1,0.32,172.047,4,0.371,1499691
4lTiuD1DwBKo4L7wqMkD7C,Famous Dex,JAPAN,17606,144149,TRUE,FALSE,JAPAN,65,0.121,0.733,0.678,0,6,0.345,-7.771,1,0.439,175.984,4,0.841,11005628
4lUnFLtn8w3W76FiYDRzmO,Maroon 5,Red Pill Blues (Deluxe),17473,190642,FALSE,FALSE,Wait,12,0.0803,0.648,0.603,0,8,0.112,-5.098,1,0.0507,126.116,4,0.488,11696517
4UKCKdYiLN6IMA5ZESUTL7,XXXTENTACION,?,17606,160184,TRUE,FALSE,the remedy for a broken heart (why am I so in love),81,0.779,0.699,0.304,0.000993,1,0.137,-11.192,1,0.0993,119.705,4,0.271,95358602
4zI04ezdmrN0lT2pHykYrd,XXXTENTACION,?,17606,101516,FALSE,FALSE,Pain = BESTFRIEND - feat. Travis Barker,65,0.536,0.671,0.628,0.151,4,0.12,-5.117,1,0.0273,135.005,4,0.595,2645678
5b6zjsBrZCqe6RFycLz2tc,XXXTENTACION,?,17606,80190,FALSE,FALSE,schizophrenia,64,0.0762,0.606,0.349,0.0711,2,0.1,-10.032,1,0.198,180.055,4,0.239,2161024
63SevszngYpZOwf63o61K4,Dennis Lloyd,Nevermind,17347,156600,FALSE,FALSE,Nevermind,82,0.156,0.592,0.691,9.78E-06,3,0.418,-8.354,1,0.196,99.976,4,0.0796,57909460
65u1dHQyQyE4y4aN2eDmMF,XXXTENTACION,?,17606,130403,TRUE,FALSE,$$$ - with Matt Ox,73,0.0636,0.774,0.507,0,1,0.138,-6.952,0,0.065,140.067,4,0.508,12265622
6r7ULK6c5CLVvImjTIztl1,XXXTENTACION,?,17606,93447,TRUE,FALSE,Floor 555,66,0.000424,0.695,0.686,0.0023,9,0.365,-8.147,0,0.0478,105.219,4,0.354,4608107
6rAGFgcGtlIdYxlhDizXNo,XXXTENTACION,?,17606,109556,TRUE,FALSE,SMASH! - feat. PnB Rock,66,0.153,0.819,0.513,0,6,0.138,-9.005,0,0.433,140.032,4,0.607,4497660
6xTU6B6nFwKKTSZ9ySXS80,Kygo,Kids in Love,17473,217293,FALSE,FALSE,Remind Me to Forget,75,0.158,0.689,0.505,0,0,0.138,-6.389,1,0.0933,99.017,4,0.312,30051498
739vCwA3EpBSkk3uDsI2wB,N.E.R.D,Lemon (Drake Remix),17608,226106,TRUE,FALSE,Lemon - Drake Remix,68,0.000738,0.777,0.657,3.34E-06,1,0.0932,-6.434,1,0.237,189.992,4,0.245,23502024
76S09sHj7GGMJAtOLjmVQ2,Charlie Puth,Done For Me (feat. Kehlani),17605,180493,FALSE,FALSE,Done For Me (feat. Kehlani),13,0.193,0.856,0.632,0,6,0.0688,-3.692,0,0.074,112.009,4,0.697,1646396
7AFASza1mXqntmGtbxXprO,XXXTENTACION,?,17606,121886,FALSE,FALSE,changes,85,0.883,0.669,0.308,0,11,0.0984,-10.068,1,0.029,64.934,4,0.52,158333629
7CkbRn6S0itJqcqn88AtSV,XXXTENTACION,?,17606,115194,TRUE,FALSE,going down!,71,0.0216,0.873,0.663,0.000356,1,0.0867,-4.086,1,0.15,135.499,4,0.525,16108159
7J2gyNghNTzl4EsLhXp01Q,XXXTENTACION,?,17606,176590,TRUE,FALSE,infinity (888) - feat. Joey Bada$$,72,0.274,0.562,0.579,0,10,0.102,-6.788,0,0.484,84.143,4,0.577,11912590
06gD2ZtK3Dzc1BYqWExQJJ,Chris Stapleton,From A Room: Volume 1,17291,180906,FALSE,FALSE,Broken Halos,72,0.133,0.607,0.575,2.52E-06,8,0.0566,-7.066,1,0.0252,78.341,4,0.504,1337451
0HriJqzc3lu73JzL2pS1sD,Diplo,Wish (feat. Trippie Redd),17612,175273,FALSE,FALSE,Wish (feat. Trippie Redd),47,0.0748,0.57,0.903,0,9,0.199,-4.835,1,0.0905,93.943,4,0.603,6319933
11GGSyTB8cS9TgONHBOhEX,Madison Beer,As She Pleases,17564,190576,FALSE,FALSE,Home With You,5,0.067,0.631,0.599,0,7,0.0952,-6.137,0,0.0878,170.122,4,0.727,7481707
4gB7HrYHbJVJ5RFOjxmoq4,Luke Combs,This One's for You,17319,221800,FALSE,FALSE,One Number Away,76,0.00585,0.544,0.781,0,6,0.191,-6.16,0,0.0311,144.075,4,0.527,22334368
4LiMQ6G9n84rDUBs9wtwz6,Jordan Davis,Home State,17613,182666,FALSE,FALSE,Singles You Up,73,0.0491,0.491,0.907,0,7,0.242,-3.594,1,0.0481,199.943,4,0.631,21212659
4qSsjDGXplb6422X2INvFW,Panic! At The Disco,Say Amen for Silver Linings,17611,189186,FALSE,FALSE,Say Amen (Saturday Night),54,0.167,0.491,0.867,0,6,0.458,-2.313,0,0.103,167.965,4,0.602,7472821
6jA8JUuPCGYjFcgw0AoM5T,Reik,Me Niego,17578,221653,FALSE,FALSE,Me Niego,80,0.0543,0.777,0.779,0,0,0.636,-4.449,0,0.0972,94.023,4,0.768,2721341
79jX8RM5CgPqDKdGEKNW9K,Shawn Mendes,In My Blood,17612,211600,FALSE,FALSE,In My Blood,26,0.0524,0.628,0.715,0,5,0.119,-7.097,1,0.0541,139.991,4,0.429,33925466
7F3uo3304R2CTvOseU3H7u,Imagine Dragons,Evolve,17340,201240,FALSE,FALSE,Whatever It Takes,18,0.0428,0.673,0.667,0,1,0.127,-4.977,1,0.0312,134.938,4,0.536,20981545
7g58rb2dFDCvcmLBwpHR9F,Panic! At The Disco,Say Amen for Silver Linings,17611,168613,TRUE,FALSE,(Fuck A) Silver Lining,43,0.0272,0.577,0.939,0,1,0.24,-1.352,0,0.108,105.092,4,0.714,1402892
7sB2rmolvEt77KFPCraSNc,BlocBoy JB,Rover 2.0 (feat. 21 Savage),17613,275872,TRUE,FALSE,Rover 2.0,65,0.189,0.914,0.781,0,9,0.126,-5.467,0,0.302,140.09,4,0.806,6966440
7thTA3hqO2MgOlzo0rPInX,Diplo,Color Blind,17612,177480,FALSE,FALSE,Color Blind,70,0.0126,0.469,0.786,3.76E-05,5,0.503,-5.396,0,0.186,87.023,4,0.409,1842427
7wvYmO5QscgIDDT0eNwbYX,Shawn Mendes,Lost In Japan,17613,200133,FALSE,FALSE,Lost In Japan,22,0.303,0.726,0.708,0,7,0.348,-6.908,0,0.356,105.084,4,0.417,14758734
0eHCArTPhwUxatY7cEXRiK,Rich The Kid,The World Is Yours,17620,191937,TRUE,FALSE,New Freezer (feat. Kendrick Lamar),6,0.0405,0.884,0.698,0,0,0.195,-9.101,1,0.364,140.068,4,0.575,39039473
0ITqOOwNtw5DP2GLYAlTQx,Rich The Kid,The World Is Yours,17620,251057,TRUE,FALSE,No Question (feat Future),2,0.00176,0.885,0.559,0,6,0.0973,-7.085,1,0.322,76.472,4,0.565,1834824
0P1O6JO2i19etVxXqgPHpa,Rich The Kid,The World Is Yours,17620,272152,TRUE,FALSE,Lost It (feat. Quavo & Offset),4,0.00905,0.827,0.642,1.50E-06,1,0.0865,-4.29,0,0.242,145.004,4,0.181,1705379
0qFX9pVJQB4lBMxRoFXqGr,Rich The Kid,The World Is Yours,17620,236944,TRUE,FALSE,End Of Discussion (feat. Lil Wayne),2,0.176,0.784,0.58,0,0,0.0979,-6.656,1,0.167,76.484,4,0.338,3966968
0TFVOjSvPTjFHkiZZekK5k,Ty Dolla $ign,Pineapple (feat. Gucci Mane & Quavo),17620,218260,TRUE,FALSE,Pineapple (feat. Gucci Mane & Quavo),4,0.0301,0.964,0.555,0.000567,5,0.128,-6.245,0,0.0499,130.017,4,0.338,12843243
13wNEvWmBsWaWVtiLPRIW5,The Weeknd,"My Dear Melancholy,",17620,230026,TRUE,FALSE,Hurt You,71,0.3,0.484,0.716,0.00214,5,0.112,-7.193,0,0.167,184.131,4,0.365,18888159
1gm616Plq4ScqNi7TVkZ5N,The Weeknd,"My Dear Melancholy,",17619,228373,FALSE,FALSE,Call Out My Name,73,0.218,0.489,0.598,0,1,0.35,-4.929,1,0.036,134.045,3,0.172,127339114
1xy4apMFecGGkgBeaHFZ2M,Lauv,Chasing Fire,17619,205267,FALSE,FALSE,Chasing Fire,71,0.0449,0.709,0.562,0,5,0.217,-4.864,1,0.0724,125.965,4,0.386,8486139
26Fqtv4Aa7kyd1WWGHai6A,The Weeknd,"My Dear Melancholy,",17620,170573,TRUE,FALSE,Privilege,69,0.913,0.391,0.595,0.00557,11,0.145,-7.094,0,0.0411,93.78,4,0.379,14977619
2poOAWEj1CStqTVPgIHZ8s,The Weeknd,"My Dear Melancholy,",17619,221106,FALSE,FALSE,Try Me,51,0.629,0.508,0.665,0.00124,8,0.142,-5.748,0,0.0694,91.997,4,0.124,27838263
2YMhrXQYKkm4kXLcXKKd5z,Dustin Lynch,Current Mood,17417,205733,FALSE,FALSE,Small Town Boy,75,0.0251,0.554,0.743,0,9,0.359,-6.016,1,0.0287,72.997,4,0.673,4291142
33IOhptvC2Qoy2UhjiHXLV,David Guetta,Flames,17612,195000,FALSE,FALSE,Flames,80,0.0723,0.609,0.726,8.45E-06,5,0.0895,-4.346,0,0.0414,93.958,4,0.362,20313372
3uQVotHaLudJ5C0OJ0iEZ9,Rich The Kid,The World Is Yours,17620,201148,TRUE,FALSE,Early Morning Trappin (feat. Trippie Redd),2,0.0027,0.791,0.429,0,8,0.232,-5.604,1,0.0775,151.995,4,0.0951,1762640
3ZYwSDF9knZI0RVlKR4PHC,A$AP Rocky,Bad Company (feat. BlocBoy JB),17618,183809,TRUE,FALSE,Bad Company (feat. BlocBoy JB),66,0.0679,0.901,0.529,0,8,0.536,-7.94,1,0.413,144.941,4,0.343,9395348
43cFjTTCD9Cni4aSL0sORz,KYLE,Playinwitme (feat. Kehlani),17610,193093,FALSE,FALSE,Playinwitme (feat. Kehlani),18,0.302,0.687,0.587,0,1,0.278,-5.772,0,0.124,156.575,4,0.676,26392356
4j30n3zuJQJ5qGA6rSTaST,Rich The Kid,The World Is Yours,17620,184904,TRUE,FALSE,Too Gone (feat. Khalid),2,0.154,0.686,0.694,0,6,0.193,-6.213,0,0.193,146.01,4,0.441,2101712
56d6kYZhfhzpoC3s1dRU2V,The Weeknd,"My Dear Melancholy,",17619,241066,FALSE,FALSE,I Was Never There,48,0.133,0.32,0.734,0.000109,10,0.165,-4.021,1,0.0331,113.34,4,0.185,16831941
59LUh4amaXhgrWh6mWKbCn,Mike WiLL Made-It,Ransom 2,17249,271752,TRUE,FALSE,Aries (YuGo) (feat. Pharrell & Station Wagon P),55,0.0107,0.853,0.635,0,4,0.325,-3.82,0,0.0405,141.982,4,0.174,6380377
6EGAfJaLUFzhS4zRBIEQ2J,Jason Aldean,Rearview Town,17634,196800,FALSE,FALSE,You Make It Easy,69,0.143,0.375,0.574,0,7,0.11,-5.305,1,0.0315,132.025,3,0.406,47327385
6J3YPOejivwLSjM2dru5Ad,Cardi B,Be Careful,17620,210674,TRUE,FALSE,Be Careful,55,0.0253,0.818,0.563,0,2,0.0909,-8.096,1,0.398,152.108,4,0.486,4224902
6mAz8D1TmlTuef90dbNIiZ,Rich The Kid,The World Is Yours,17620,175229,TRUE,FALSE,Plug Walk,12,0.202,0.876,0.519,0,11,0.108,-6.531,1,0.143,94.981,4,0.158,95193697
72TyiiduRmczEbDIEtKQdR,The Weeknd,"My Dear Melancholy,",17620,220293,TRUE,FALSE,Wasted Times,72,0.622,0.562,0.674,2.04E-05,10,0.111,-6.049,0,0.0851,122.699,4,0.293,33452803
74ZovzRxHBvCq5yIwe8boh,"Tyler, The Creator",OKRA,17620,151026,TRUE,FALSE,OKRA,67,0.0456,0.589,0.57,1.51E-06,1,0.137,-9.54,1,0.361,136.203,4,0.441,6339471
00B7TZ0Xawar6NZ00JFomN,Cardi B,Invasion of Privacy,17627,284855,TRUE,FALSE,Best Life (feat. Chance The Rapper),67,0.287,0.62,0.625,0,9,0.314,-7.438,1,0.553,167.911,4,0.665,14440431
0CfmNX2TXk7yoJqHJiixnp,Cardi B,Invasion of Privacy,17627,230952,TRUE,FALSE,She Bad,68,0.0183,0.791,0.504,0,10,0.0963,-7.864,1,0.266,159.949,4,0.355,7722734
0dIoGTQXDh1wVnhIiSyYEa,Cardi B,Invasion of Privacy,17627,224284,TRUE,FALSE,Bartier Cardi (feat. 21 Savage),74,0.00111,0.908,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109,39858466
0dSIrRkA4PadGll16TgbnV,Famous Dex,Dex Meets Dexter,17627,191251,TRUE,FALSE,PICK IT UP (feat. A$AP Rocky),71,0.0149,0.921,0.467,0.000238,1,0.334,-8.443,1,0.119,135.995,4,0.287,77588747
17Yq72h0p15OhCbZ5lJ5gd,Cardi B,Invasion of Privacy,17627,181623,TRUE,FALSE,Bickenhead,66,0.154,0.884,0.814,1.67E-06,7,0.158,-5.333,1,0.303,155.938,4,0.907,12185717
18W92Zm1KjLCbUIszOhpkD,NOTD,I Wanna Know (feat. Bea Miller),17606,197938,FALSE,FALSE,I Wanna Know (feat. Bea Miller),77,0.0253,0.661,0.725,0,6,0.123,-4.859,1,0.0563,119.927,4,0.605,14669210
1cTZMwcBJT0Ka3UJPXOeeN,Drake,Nice For What,17627,210925,TRUE,FALSE,Nice For What,24,0.0934,0.567,0.913,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792,156614276
1f5PNhkNgUpvDEeZfcIlO1,Cardi B,Invasion of Privacy,17627,200205,TRUE,FALSE,I Do (feat. SZA),72,0.27,0.886,0.473,2.58E-05,7,0.0864,-7.338,0,0.255,135.065,4,0.438,28575579
1k9B8MqhGKbVV3dTpwUxn5,Belly,Maintain,17627,216240,TRUE,FALSE,Maintain,58,0.333,0.878,0.62,0,2,0.391,-5.485,1,0.112,133.027,4,0.218,1416964
1le5DusoKra9I92ExgBWYK,Bazzi,COSMIC,17633,178242,FALSE,FALSE,Beautiful,13,0.214,0.666,0.677,0,2,0.0979,-5.743,1,0.0326,100.014,4,0.178,2497785
1vBeIXlzbAieGoDqInav5j,Cardi B,Invasion of Privacy,17627,229004,TRUE,FALSE,Money Bag,66,0.107,0.947,0.788,0.000691,10,0.108,-6.138,0,0.124,129.977,4,0.454,8096633
1YmF9PvLhIISIANoMLIYGq,A$AP Rocky,A$AP Forever (feat. Moby),17626,233061,TRUE,FALSE,A$AP Forever,70,0.224,0.469,0.78,0,10,0.13,-6.49,0,0.122,125.999,4,0.444,12010074
2lYjH3ZbCrW7CHmSRvVCN3,Bazzi,COSMIC,17633,133994,FALSE,FALSE,Mine,31,0.0148,0.719,0.803,4.00E-06,4,0.29,-3.834,1,0.0795,142.966,4,0.712,5681561
2qcG0nZ6S3zZV0UrkY5nFo,Cardi B,Invasion of Privacy,17627,262308,TRUE,FALSE,Drip (feat. Migos),73,0.0511,0.968,0.589,0,11,0.0731,-7.808,1,0.255,129.993,4,0.268,27326485
2Yl4OmDby9iitgNWZPwxkd,Cardi B,Invasion of Privacy,17627,210787,TRUE,FALSE,Be Careful,74,0.0256,0.82,0.568,0,6,0.0952,-8.23,0,0.411,152.279,4,0.535,59831457
4vaxvNDaLSoD36iZX515ug,Lil Xan,TOTAL XANARCHY,17627,187173,TRUE,FALSE,Betrayed,74,0.434,0.821,0.434,0,10,0.128,-9.194,0,0.118,120.012,4,0.241,53624278
58q2HKrzhC3ozto2nDdN4z,Cardi B,Invasion of Privacy,17627,253390,TRUE,FALSE,I Like It,87,0.099,0.816,0.726,0,5,0.372,-3.998,0,0.129,136.048,4,0.65,243659917
5D0YYVfsYxLmcrVAfoBPxR,Rae Sremmurd,Chanel (feat. Swae Lee & Pharrell),17626,264001,TRUE,FALSE,Chanel (feat. Swae Lee & Pharrell) - From Jxmtro,1,0.0055,0.98,0.713,0,5,0.106,-4.98,1,0.0468,125.03,4,0.67,1590844
5DfWF0jqMgZDCiu9zJENTA,Cardi B,Invasion of Privacy,17627,177139,TRUE,FALSE,Ring (feat. Kehlani),74,0.049,0.767,0.543,0,1,0.115,-7.881,0,0.103,106.029,4,0.485,23247377
5PTG6rrL6EPFD9E2QMI2pl,Famous Dex,Dex Meets Dexter,17627,142000,TRUE,FALSE,JAPAN,78,0.121,0.733,0.678,0,6,0.344,-7.771,1,0.438,175.985,4,0.841,114418407
6KBYefIoo7KydImq1uUQlL,Cardi B,Invasion of Privacy,17627,223712,TRUE,FALSE,Bodak Yellow,78,0.0659,0.926,0.703,0,11,0.231,-6.337,0,0.103,125.022,4,0.485,56850693
74cVJfmK18rhWnscIpGXjt,Cardi B,Invasion of Privacy,17627,188523,TRUE,FALSE,Thru Your Phone,70,0.17,0.837,0.549,0,0,0.057,-5.722,1,0.167,121.954,4,0.209,10133922
79LAFAkR1ATb4iIQvZuCL0,Luke Bryan,What Makes You Country,17508,221800,FALSE,FALSE,Most People Are Good,70,0.174,0.582,0.728,0,8,0.139,-6.151,1,0.0292,150.013,4,0.537,3070413
7ef4DlsgrMEH11cDZd32M6,Calvin Harris,One Kiss (with Dua Lipa),17627,214846,FALSE,FALSE,One Kiss (with Dua Lipa),86,0.037,0.791,0.862,2.19E-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,86149059
7oK9VyNzrYvRFo7nQEYkWN,The Killers,Hot Fuss,12418,222586,FALSE,FALSE,Mr. Brightside,78,0.00108,0.33,0.936,0,1,0.0926,-3.66,1,0.0917,148.112,4,0.234,4271268
7p2ewixAShLpjDZrnzZK7c,Cardi B,Invasion of Privacy,17627,231453,TRUE,FALSE,Get Up 10,67,0.0977,0.806,0.57,0,1,0.105,-6.927,1,0.246,93.015,4,0.454,9714913
0RUTnY2B3s05fZuCHsNaUP,Sabrina Carpenter,Alien,17606,174840,FALSE,FALSE,Alien,66,0.0588,0.72,0.659,0,10,0.0662,-4.727,0,0.0403,105.955,4,0.567,1379401
14PlDNjNh3pXyHXzkhX8n5,6ix9ine,Day69: Graduation Day,17631,151914,TRUE,FALSE,KEKE,69,0.0321,0.599,0.857,0,7,0.4,-5.7,1,0.299,187.985,4,0.469,1353027
27oFpFktCq9JIXjJQRuv7a,6ix9ine,Day69: Graduation Day,17631,166851,TRUE,FALSE,GOTTI,73,0.0524,0.728,0.584,0,10,0.0658,-7.255,0,0.176,161.9,4,0.365,14670906
2gTYVoQCUh0QNUaFix01ld,Nicki Minaj,Chun-Li,17633,191605,TRUE,FALSE,Chun-Li,26,0.307,0.643,0.766,1.38E-05,6,0.107,-4.788,0,0.384,97.092,4,0.463,36457040
2qsQ8eVDPmobZpvDxQCVQu,Nicki Minaj,Barbie Tingz,17633,191699,TRUE,FALSE,Barbie Tingz,66,0.0849,0.917,0.689,0,6,0.603,-6.225,1,0.264,102.414,4,0.443,9548596
3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia,Te Boté (Remix),17634,417920,TRUE,FALSE,Te Boté - Remix,84,0.542,0.903,0.675,1.28E-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442,101664499
44KKhCyI0BGS6LvVyDqJtH,Lil Pump,Esskeetit,17634,181714,TRUE,FALSE,Esskeetit,73,0.022,0.932,0.506,0,11,0.0933,-7.755,1,0.161,139.974,4,0.696,43216102
4HbiCvH1R7mVOJ7KY7JQBD,6ix9ine,Day69: Graduation Day,17631,157643,TRUE,FALSE,GUMMO,72,0.0553,0.66,0.775,0,2,0.129,-4.926,1,0.172,157.036,4,0.635,3033839
4QtiVmuA88tPQiCOHZuQ5b,Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",17578,201526,FALSE,FALSE,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",79,0.165,0.792,0.895,0,1,0.0501,-3.112,0,0.0589,94.968,4,0.794,3129874
54VL6lP6JX06QIbdEkpvTN,Smokepurpp,Bless Yo Trap,17634,170000,TRUE,FALSE,123,0,0.196,0.88,0.61,0,9,0.105,-5.257,1,0.402,135.993,4,0.383,1796062
55S2PQgSMYAhgoTCcGCDfw,5 Seconds of Summer,Youngblood,17633,203417,FALSE,FALSE,Youngblood,81,0.0169,0.596,0.854,0,7,0.124,-5.114,0,0.463,120.274,4,0.152,29015257
5eGX87IiKsGuzS3iw4CfCX,Taylor Swift,Spotify Singles,17634,187823,FALSE,FALSE,September - Recorded at The Tracking Room Nashville,65,0.412,0.641,0.444,0.00121,6,0.179,-6.482,1,0.0239,107.081,4,0.588,1430234
5I30ByMf5nhgbSokY1EZiN,Young Thug,Hear No Evil,17634,254946,TRUE,FALSE,Anybody (feat. Nicki Minaj),68,0.0381,0.901,0.472,0,11,0.11,-8.416,0,0.194,120,4,0.479,4320899
5KhFaq45chTw8RGfWo8T8J,6ix9ine,Day69: Graduation Day,17631,112666,TRUE,FALSE,BILLY,76,0.175,0.764,0.711,0,4,0.105,-3.818,0,0.288,90.076,4,0.774,7629063
5TVirkSwFEXF1nLJEebe2I,Bazzi,COSMIC,17633,178242,FALSE,FALSE,Beautiful,74,0.214,0.666,0.677,0,2,0.0979,-5.743,1,0.0326,100.014,4,0.178,17209016
6pmZMP2ET1OJi5rKfLO8jD,Bazzi,COSMIC,17633,167018,TRUE,FALSE,3:15,76,0.385,0.651,0.654,0,1,0.181,-5.481,1,0.0466,141.975,4,0.539,1428611
6sTDhYVVXU3HSDuG7mBLRU,Rae Sremmurd,Guatemala (feat. Slim Jxmmi),17632,256341,TRUE,FALSE,Guatemala (feat. Slim Jxmmi) - From Swaecation,7,0.185,0.849,0.699,0.00118,4,0.0954,-5.193,0,0.0574,100.989,4,0.0778,7209829
794QVQtFNy7hvtjQP1keQd,G-Eazy,1942,17634,213080,TRUE,FALSE,1942,73,0.0152,0.817,0.646,0,4,0.125,-5.12,0,0.249,162.898,4,0.835,35325468
7Fg342AJtNsIDdwCfX0paC,ZAYN,Let Me,17633,185702,FALSE,FALSE,Let Me,32,0.239,0.46,0.567,6.04E-06,9,0.0934,-5.637,1,0.0515,168.419,4,0.189,14116094
7ms3VzLTfr7fXNOqA4Mkx9,Lil Skies,Creeping (feat. Rich the Kid),17613,179830,TRUE,FALSE,Creeping (feat. Rich the Kid),77,0.0108,0.729,0.687,0,8,0.162,-8.06,0,0.25,160.085,4,0.683,42437695
7uzmGiiJyRfuViKKK3lVmR,Bazzi,COSMIC,17633,131064,TRUE,FALSE,Mine,84,0.0161,0.71,0.789,2.77E-06,4,0.451,-3.874,1,0.0722,142.929,4,0.717,104008387
0bhnUFDQFCEHCBlsQfHnj5,J. Cole,KOD,17641,218953,TRUE,FALSE,Photograph,69,0.0299,0.825,0.487,0,1,0.0868,-6.416,1,0.233,105.05,3,0.372,23747263
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Days / Nights,16071,176658,FALSE,FALSE,The Nights,79,0.0166,0.527,0.835,0,6,0.249,-5.298,1,0.0433,125.983,4,0.654,1973199
0MHPgpKYfTVml3qEXspnLQ,Smokepurpp,Bless Yo Trap,17634,170000,TRUE,FALSE,123,65,0.196,0.88,0.61,0,9,0.105,-5.257,1,0.402,135.993,4,0.383,1503785
0Px86mRlxdB3YqpK6KXWlr,J. Cole,KOD,17641,197821,TRUE,FALSE,Once an Addict - Interlude,63,0.626,0.548,0.472,0,8,0.119,-8.343,1,0.477,82.36,4,0.138,12332563
